Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,means,dispersions,dispersions_norm,highly_variable,velocity_gamma,velocity_qreg_ratio,velocity_r2,velocity_genes
TRPM7,ENSG00000092439,15,50686797,50552473,-,-0.0333,3.2068164,6.5737977,1.0234122287849228,True,0.2129958,0.2129958,-3.532466411590576,False
GNB5,ENSG00000069966,15,52191369,52115105,-,-0.2699,4.0524197,6.7244973,1.0780470574674261,True,0.08384916,0.08384916,0.48624086380004883,True
RFX7,ENSG00000181827,15,56243266,56087280,-,-0.1059,3.0447145,6.4703035,1.0957703821251639,True,0.604969,0.604969,-0.7516685724258423,False
MYO1E,ENSG00000157483,15,59372871,59132434,-,-0.0725,1.726555,6.963014,1.9767580082786367,True,0.05855904,0.05855904,-0.7480007410049438,False
DAPK2,ENSG00000035664,15,64072033,63907036,-,-0.0572,1.6616586,6.935926,1.9466359734059286,True,0.0016345475,0.0016345475,-1.5694408416748047,False
MYO9A,ENSG00000066933,15,72118577,71822291,-,-0.124,3.0780425,7.1934867,1.7921546092411642,True,0.0795747,0.0795747,-0.7134585380554199,False
SEMA7A,ENSG00000138623,15,74433958,74409289,-,0.0651,0.7666962,5.343015,0.9942838402770864,True,0.0056379186,0.0056379186,-1.1637356281280518,False
PTPN9,ENSG00000169410,15,75579315,75463251,-,-0.0434,2.949905,6.5937047,1.2380335108500748,True,0.09570138,0.09570138,-0.3679848909378052,False
EFL1,ENSG00000140598,15,82262734,82130233,-,-0.1577,3.8870652,7.11627,1.5781741084104122,True,0.014069869,0.014069869,-1.643674612045288,False
POLG,ENSG00000140521,15,89334861,89305198,-,0.0018,3.4466178,6.4898114,0.9192247800864037,True,0.031924494,0.031924494,-0.9709980487823486,False
LINC00928,ENSG00000259218,15,89524049,89504909,-,-0.0188,0.1585679,4.0880837,0.899174901124095,True,1.3757665,1.3757665,0.9996659645694308,True
HERC2P10,ENSG00000259845,15,30844153,30815271,+,-0.0659,1.8592454,6.5786037,1.5492937341055188,True,0.06223885,0.06223885,-0.5149226188659668,False
RYR3,ENSG00000198838,15,33866121,33310945,+,0.0461,0.22305913,4.2971287,1.078696127978091,True,1.3199576,1.3199576,-0.021440505981445312,False
RPUSD2,ENSG00000166133,15,40574949,40569299,+,0.0076,3.9970632,6.8662434,1.2589964256501032,True,0.013140959,0.013140959,-0.17112445831298828,False
ZFYVE19,ENSG00000166140,15,40815084,40807086,+,-0.0264,3.3188262,6.6682754,1.140614531378616,True,0.01060481,0.01060481,-0.2608366012573242,False
VPS18,ENSG00000104142,15,40903975,40894450,+,-0.0914,3.2510378,6.544953,0.9876293662348421,True,0.38288182,0.38288182,-0.5193648338317871,False
CHAC1,ENSG00000128965,15,40956512,40952962,+,-0.0308,4.1327734,6.68672,0.9812966334295007,True,0.029674605,0.029674605,-0.4097226858139038,False
MAPKBP1,ENSG00000137802,15,41827855,41774434,+,-0.0304,2.2556152,6.7014985,1.482870273104778,True,0.0945201,0.0945201,-0.48603761196136475,False
GANC,ENSG00000214013,15,42356935,42273233,+,-0.1191,3.4464984,6.701958,1.1823990623052276,True,0.16687042,0.16687042,0.20735806226730347,True
STARD9,ENSG00000159433,15,42720998,42575606,+,-0.0803,2.0673683,7.3070707,2.15115789939779,True,0.1396129,0.1396129,0.3376551866531372,True
DUOX1,ENSG00000137857,15,45165576,45129933,+,-0.0653,0.3716192,4.771926,1.4864371014874154,True,2.6663322,2.6663322,0.9510347917675972,True
SPATA5L1,ENSG00000171763,15,45421415,45402336,+,-0.0427,2.5573747,6.7427506,1.4098612431583963,True,0.051470336,0.051470336,-0.6697789430618286,False
TMOD2,ENSG00000128872,15,51816363,51751597,+,-0.0911,0.8662927,5.4936686,1.16740615535049,True,0.96314675,0.96314675,0.09158921241760254,True
LINC00926,ENSG00000247982,15,57307769,57300365,+,-0.3497,4.400805,6.9757495,1.3655978190798475,True,0.079965554,0.079965554,0.8351947367191315,True
AC018904.1,ENSG00000259250,15,58591676,58587507,+,-0.0384,0.816154,5.4199133,1.0826507811016737,True,0.0776146,0.0776146,-0.2530475854873657,False
LACTB,ENSG00000103642,15,63142061,63121833,+,-0.0883,2.1093328,6.2866154,1.0250202334019807,True,0.012066733,0.012066733,-0.12415790557861328,False
ZNF609,ENSG00000180357,15,64686068,64460742,+,-0.1124,2.6436667,7.1406403,1.868568593172775,True,0.6556189,0.6556189,-0.6185718774795532,False
SMAD3,ENSG00000166949,15,67195169,67063763,+,-0.0811,1.4434731,5.73807,0.9759389584081344,True,0.91454405,0.91454405,0.020558297634124756,True
MAP2K5,ENSG00000137764,15,67807117,67542703,+,-0.0838,2.8098726,6.442266,1.0634472731070912,True,0.34005588,0.34005588,-0.3173257112503052,False
SENP8,ENSG00000166192,15,72143692,72114258,+,-0.0113,0.47124606,4.691551,1.4174138168630075,True,0.19232212,0.19232212,-0.012771368026733398,False
BBS4,ENSG00000140463,15,72738475,72686179,+,-0.1365,3.6447139,7.156291,1.6292638184367931,True,0.029239543,0.029239543,-0.7963083982467651,False
PML,ENSG00000140464,15,74047827,73994673,+,-0.1112,4.100407,6.858261,1.209382242399293,True,0.045698483,0.045698483,-2.7642323970794678,False
CSK,ENSG00000103653,15,74803198,74782057,+,-0.1836,4.6616054,7.075396,1.1226725431499434,True,0.002379482,0.002379482,-0.24704039096832275,False
MPI,ENSG00000178802,15,74902219,74890005,+,0.0232,4.266401,6.760814,1.0798143139197025,True,0.009341244,0.009341244,-0.5769481658935547,False
NEIL1,ENSG00000140398,15,75357115,75346955,+,-0.1221,2.7067587,6.5424485,1.1789427842293727,True,0.044258162,0.044258162,-0.14042937755584717,False
HYKK,ENSG00000188266,15,78537372,78507564,+,0.0245,0.55534893,5.4140162,1.075874230677981,True,0.09870631,0.09870631,0.8661770820617676,True
ZNF592,ENSG00000166716,15,84806445,84748592,+,-0.0885,3.691812,6.964154,1.383986339016562,True,0.1260831,0.1260831,-0.22808516025543213,False
PDE8A,ENSG00000073417,15,85139145,84980440,+,-0.0572,1.5041565,6.422349,1.7454829576263056,True,1.6693965,1.6693965,-0.5274081230163574,False
ZNF710,ENSG00000140548,15,90082206,90001324,+,0.0381,0.4477291,4.4791284,1.234991743129722,True,2.3158488,2.3158488,-1.1160693168640137,False
SEMA4B,ENSG00000185033,15,90229679,90160604,+,-0.145,3.9015284,7.531494,2.108238524167022,True,0.0444349,0.0444349,-2.27348256111145,False
FES,ENSG00000182511,15,90895776,90883695,+,-0.0192,3.940645,6.7832875,1.1530971292960042,True,0.026063824,0.026063824,0.2659907341003418,True
UNC45A,ENSG00000140553,15,90954093,90930180,+,-0.1243,4.4757695,6.7935185,1.123298863039648,True,0.021254303,0.021254303,-0.5672898292541504,False
IGF1R,ENSG00000140443,15,98964530,98648539,+,-0.0607,0.6866741,5.8109827,1.532045610250541,True,5.9803896,5.9803896,-0.24157202243804932,False
AC090825.1,ENSG00000259363,15,99916818,99805793,+,-0.0427,1.2897334,6.502599,1.835732321853445,True,0.0035995876,0.0035995876,-0.5413714647293091,False
ASB7,ENSG00000183475,15,100651705,100602534,+,-0.0997,2.7383387,6.454943,1.078062184523178,True,0.035550255,0.035550255,-0.8949658870697021,False
IL9RP3,ENSG00000226942,16,38321,29336,-,-0.089,1.1391953,6.2116904,1.5085751590074536,True,1.6859919,1.6859919,-0.22366416454315186,False
AXIN1,ENSG00000103126,16,352723,287440,-,-0.073,2.715968,7.0018997,1.7086214546177245,True,0.65776867,0.65776867,-0.08711016178131104,False
WDR24,ENSG00000127580,16,690444,684622,-,-0.0876,4.2751746,7.0173764,1.420946055878509,True,0.0022083237,0.0022083237,-0.3426845073699951,False
CLCN7,ENSG00000103249,16,1475084,1444934,-,-0.0764,3.0269861,7.204563,1.9422621373236406,True,0.015193237,0.015193237,-0.2870979309082031,False
IFT140,ENSG00000187535,16,1612072,1510427,-,-0.0879,2.759914,6.9229116,1.6175599908369844,True,0.13595416,0.13595416,0.42237037420272827,True
LINC01569,ENSG00000262468,16,4253817,4243943,-,-0.0967,2.152597,6.7967486,1.5879848747885363,True,0.0792577,0.0792577,0.9008466154336929,True
ANKS3,ENSG00000168096,16,4734378,4696510,-,-0.0639,3.2983897,6.8507576,1.366989110130815,True,0.14553781,0.14553781,-0.44721078872680664,False
TVP23A,ENSG00000166676,16,10818794,10760919,-,-0.0082,0.48390496,4.6300187,1.3645716395840444,True,0.28870207,0.28870207,-0.556448221206665,False
AC040173.1,ENSG00000263257,16,14418908,14407668,-,0.0465,0.35032204,4.40984,1.1754891657248911,True,0.61323273,0.61323273,0.8440037667751312,True
GDE1,ENSG00000006007,16,19522123,19501693,-,-0.0021,4.1167164,6.841853,1.187565788090581,True,0.020743432,0.020743432,-2.7117726802825928,False
USP31,ENSG00000103404,16,23149270,23061406,-,0.0518,0.41385242,4.60059,1.3392993829490583,True,0.6283528,0.6283528,-0.614635705947876,False
COG7,ENSG00000168434,16,23453189,23388493,-,-0.0229,3.4247806,6.466824,0.8907082781057404,True,0.15549418,0.15549418,-0.41619205474853516,False
ARHGAP17,ENSG00000140750,16,25015666,24919389,-,-0.2711,4.0087333,7.200167,1.6852750142914035,True,0.068110526,0.068110526,0.6424753665924072,True
RABEP2,ENSG00000177548,16,28936526,28904421,-,-0.1264,4.535166,7.099389,1.5299921885701195,True,0.036094062,0.036094062,-2.4470107555389404,False
TBX6,ENSG00000149922,16,30091887,30085793,-,0.0227,0.42612717,4.8340917,1.5398230851830494,True,0.036177285,0.036177285,0.9382691085338593,True
AC136428.1,ENSG00000259680,16,33845229,33844784,-,-0.0282,4.209029,7.926886,2.630253484514116,True,0.00097250706,0.00097250706,-0.08766353130340576,False
MYLK3,ENSG00000140795,16,46790407,46702282,-,-0.0002,0.50317574,4.7001653,1.424811303999423,True,0.0899618,0.0899618,-0.4323798418045044,False
ZNF423,ENSG00000102935,16,49857919,49487524,-,0.0044,0.341328,4.9499273,1.6392991196482443,True,0.46763042,0.46763042,0.49110156297683716,True
BBS2,ENSG00000125124,16,56520087,56466836,-,-0.1593,3.186363,7.1985755,1.798467422656731,True,0.005658877,0.005658877,-0.322567343711853,False
SLC38A7,ENSG00000103042,16,58684770,58665109,-,-0.0769,3.0702841,7.240775,1.850817279709227,True,0.01210942,0.01210942,-0.32221436500549316,False
RANBP10,ENSG00000141084,16,67806652,67723070,-,-0.0758,3.137701,7.0592866,1.625675450503321,True,0.08933153,0.08933153,-1.4537293910980225,False
NQO1,ENSG00000181019,16,69726668,69706996,-,-0.0055,2.0438738,6.2685304,1.005062277626077,True,0.19173671,0.19173671,-3.2521090507507324,False
LDHD,ENSG00000166816,16,75116771,75111860,-,0.0296,1.7640152,6.1733084,1.0986053540777723,True,0.017993685,0.017993685,0.24525344371795654,True
ADAT1,ENSG00000065457,16,75623300,75596981,-,-0.0352,3.1950731,6.47145,0.8964467154131254,True,0.008658702,0.008658702,-0.2723344564437866,False
CDYL2,ENSG00000166446,16,80804598,80597907,-,-0.0333,0.32175675,4.8519883,1.5551921683385406,True,2.3725622,2.3725622,0.25604504346847534,True
AC009119.1,ENSG00000260228,16,83807834,83789967,-,-0.063,0.3069852,4.825785,1.5326897208920802,True,1.0545818,1.0545818,0.9999999999999923,True
MEAK7,ENSG00000140950,16,84554033,84476355,-,-0.0427,2.982403,6.5525002,1.1905309258321375,True,0.3049435,0.3049435,-1.0448975563049316,False
MTHFSD,ENSG00000103248,16,86555235,86530178,-,-0.0595,3.389481,6.6058,1.0631122062560945,True,0.03457539,0.03457539,0.3561336398124695,True
ZCCHC14,ENSG00000140948,16,87493024,87406246,-,0.0646,0.46757212,4.314335,1.0934722655828746,True,0.6133855,0.6133855,-0.343564510345459,False
CBFA2T3,ENSG00000129993,16,88977207,88874858,-,-0.1425,3.7935987,7.0492964,1.4926772165714353,True,0.01046604,0.01046604,-0.3433927297592163,False
CHMP1A,ENSG00000131165,16,89657721,89644435,-,-0.104,5.055293,6.9440823,0.9635752033755299,True,0.002519316,0.002519316,-1.7584731578826904,False
RAB11FIP3,ENSG00000090565,16,523011,425649,+,0.0728,0.17845453,4.184674,0.9821233973488875,True,2.3233771,2.3233771,-0.8188434839248657,False
RHOT2,ENSG00000140983,16,674174,668105,+,-0.1773,5.478553,7.64289,1.8224337806925388,True,0.00026885397,0.00026885397,-3.657738208770752,False
BAIAP3,ENSG00000007516,16,1349441,1333601,+,-0.0598,2.5591805,8.1580305,3.0414677327730777,True,0.00030186222,0.00030186222,0.9937355704605579,False
MAPK8IP3,ENSG00000138834,16,1770317,1706183,+,-0.1133,3.6305685,7.899731,2.578320467192909,True,0.19030972,0.19030972,0.16346710920333862,True
TBL3,ENSG00000183751,16,1982929,1972053,+,-0.0079,5.5191193,7.2923155,1.3866892214394526,True,0.0025781859,0.0025781859,-2.0087532997131348,False
TSC2,ENSG00000103197,16,2089491,2047967,+,-0.0154,3.93482,6.607387,0.9285471098556172,True,0.017627705,0.017627705,-0.9144635200500488,False
ZNF75A,ENSG00000162086,16,3318852,3305406,+,-0.1569,3.1982007,6.598254,1.0537512362128651,True,0.31301314,0.31301314,0.2644846439361572,True
MGRN1,ENSG00000102858,16,4690974,4616493,+,-0.0497,3.0977318,6.983124,1.5311932425946448,True,0.14795306,0.14795306,-1.1054880619049072,False
METTL22,ENSG00000067365,16,8649654,8621683,+,-0.0104,3.7839901,6.8281727,1.2103963726475266,True,0.08409951,0.08409951,-0.2967104911804199,False
CIITA,ENSG00000179583,16,10943021,10866222,+,-0.2741,4.362672,7.1394215,1.5832202793877195,True,0.18071428,0.18071428,0.6526200473308563,True
SNN,ENSG00000184602,16,11679152,11668455,+,-0.2463,4.145097,7.4892955,2.0484217722101574,True,0.0033498302,0.0033498302,-0.6091393232345581,False
AC138811.1,ENSG00000260017,16,18812181,18803083,+,-0.074,0.29319164,4.1750703,0.9738762126864237,True,5.345129,5.345129,0.8817248046398163,True
AC099518.1,ENSG00000260430,16,19098332,19086831,+,0.0015,0.5041647,4.712902,1.4357492657431703,True,0.19545819,0.19545819,0.7589039951562881,True
OTOAP1,ENSG00000257838,16,22576865,22545698,+,0.0118,0.3482596,4.1051335,0.9138167250958456,True,0.014514072,0.014514072,-0.10112273693084717,False
PLK1,ENSG00000166851,16,23690367,23677656,+,0.3513,4.413364,7.109917,1.5439906045736667,True,0.008943083,0.008943083,0.7619121670722961,False
PRKCB,ENSG00000166501,16,24220611,23835983,+,-0.1392,3.3550277,7.003017,1.555871303209715,True,2.8309824,2.8309824,0.3126724362373352,True
AC133552.2,ENSG00000262587,16,25058109,25031744,+,-0.0632,1.0209166,6.108311,1.3923142694843975,True,0.08087882,0.08087882,-0.27048325538635254,False
KDM8,ENSG00000155666,16,27221768,27203495,+,-0.0398,3.229358,6.639918,1.1054362129918325,True,0.25141436,0.25141436,-0.5789074897766113,False
IL4R,ENSG00000077238,16,27364778,27313668,+,-0.1149,3.2734923,7.1217537,1.7031677196074708,True,0.10179374,0.10179374,0.6246996223926544,True
KIAA0556,ENSG00000047578,16,27780369,27550133,+,-0.071,2.2981586,7.685768,2.5690746622802214,True,0.22642858,0.22642858,-1.2631127834320068,False
SGF29,ENSG00000176476,16,28591790,28553915,+,-0.1045,3.961705,7.2029977,1.6888883649254627,True,0.1256557,0.1256557,0.4667888879776001,True
NPIPB10P,ENSG00000196796,16,29052726,29038655,+,0.0072,0.24837682,4.2808704,1.0647340620271788,True,0.8749696,0.8749696,0.9844376090914011,True
AC093249.2,ENSG00000260167,16,30608593,30585907,+,0.0175,0.16046487,4.10095,0.9102238354122082,True,0.35644796,0.35644796,-0.5972834825515747,False
FBRS,ENSG00000156860,16,30670810,30658431,+,-0.1325,2.8125134,6.5857534,1.2288668950423849,True,0.0012428248,0.0012428248,-0.3552781343460083,False
RNF40,ENSG00000103549,16,30776307,30761745,+,-0.0799,4.2396164,6.84683,1.1941830020870945,True,0.070286654,0.070286654,-0.35028398036956787,False
ZNF646,ENSG00000167395,16,31084196,31074422,+,-0.0585,2.363943,6.656882,1.433632895879061,True,0.0066312165,0.0066312165,-0.15950655937194824,False
ITGAM,ENSG00000169896,16,31332892,31259967,+,-0.1522,3.382619,7.6177335,2.3184452036905507,True,0.03454911,0.03454911,0.22259420156478882,True
ITGAX,ENSG00000140678,16,31382997,31355134,+,-0.099,2.3800247,6.546266,1.3115613725584023,True,0.017664729,0.017664729,0.5723084807395935,True
CNEP1R1,ENSG00000205423,16,50037088,50024410,+,-0.0844,2.5163028,6.2242045,0.9561458947585557,True,0.024960289,0.024960289,-0.46370410919189453,False
NLRC5,ENSG00000140853,16,57083531,56989485,+,-0.1457,4.6836123,7.168276,1.2352039342325354,True,0.18053445,0.18053445,0.025992751121520996,True
NDRG4,ENSG00000103034,16,58513628,58462846,+,0.018,0.30815074,4.747991,1.4658826112127197,True,0.22142112,0.22142112,-0.10421574115753174,False
SETD6,ENSG00000103037,16,58521181,58515479,+,-0.0595,2.9702287,6.643544,1.295491013149059,True,0.0008231792,0.0008231792,-0.24946999549865723,False
C16orf70,ENSG00000125149,16,67148544,67109941,+,-0.0577,3.1515224,6.6861825,1.1628288674925769,True,0.047587316,0.047587316,-0.7350913286209106,False
NOL3,ENSG00000140939,16,67175735,67170154,+,-0.0306,1.2775006,5.8607173,1.113868790209618,True,0.01381125,0.01381125,-0.14257895946502686,False
ELMO3,ENSG00000102890,16,67204029,67199111,+,-0.0818,1.6693724,6.808862,1.80534110513737,True,0.0011000399,0.0011000399,-0.17969322204589844,False
CARMIL2,ENSG00000159753,16,67657569,67644988,+,-0.0589,2.0121393,6.160359,1.0842055494545126,True,0.003141392,0.003141392,-0.2152615785598755,False
PSKH1,ENSG00000159792,16,67929676,67893254,+,-0.0328,2.9785135,6.7135816,1.3762336436268816,True,0.07271305,0.07271305,-0.3825647830963135,False
PRMT7,ENSG00000132600,16,68358563,68310974,+,-0.0246,3.950646,6.6838465,1.026153230832623,True,0.097357854,0.097357854,-1.3173258304595947,False
WWP2,ENSG00000198373,16,69941741,69762306,+,-0.1109,4.2229214,6.792739,1.1222622486021374,True,0.2443977,0.2443977,-0.25308918952941895,False
FCSK,ENSG00000157353,16,70480274,70454595,+,-0.0463,2.662105,6.7045183,1.3657850759113335,True,0.08198762,0.08198762,-0.8085695505142212,False
SF3B3,ENSG00000189091,16,70577670,70523791,+,-0.1239,5.350077,7.3035526,1.4006563658167692,True,0.018449966,0.018449966,-0.06890416145324707,False
ZFP1,ENSG00000184517,16,75172236,75148494,+,-0.0452,2.0163667,6.808766,1.8052339960850483,True,0.0069695483,0.0069695483,-0.1687335968017578,False
GAN,ENSG00000261609,16,81380198,81314966,+,-0.0671,2.1579907,6.714374,1.4970792725474167,True,0.38925874,0.38925874,-0.44821488857269287,False
KLHL36,ENSG00000135686,16,84667686,84648511,+,-0.0843,3.4089868,6.660769,1.131302658366261,True,0.28315297,0.28315297,0.24258291721343994,True
IRF8,ENSG00000140968,16,85922606,85899162,+,-0.4895,5.8452845,7.7813497,1.242262350851071,True,0.16132364,0.16132364,0.9495698511600494,True
AC092723.5,ENSG00000285163,16,85948824,85924984,+,-0.0662,1.1392113,6.5074534,1.8411919214707648,True,0.28790808,0.28790808,0.9976729184854776,True
BANP,ENSG00000172530,16,88077318,87949244,+,-0.0592,3.6946502,6.6546507,0.9888826390836031,True,0.10716924,0.10716924,-1.5877997875213623,False
ZFPM1,ENSG00000179588,16,88537031,88453280,+,0.0114,0.27837792,4.294825,1.076717868340337,True,0.7676133,0.7676133,-0.3008735179901123,False
AC135782.2,ENSG00000259989,16,88995369,88984032,+,-0.0866,0.85657537,5.7160068,1.4229046272440955,True,3.4670668,3.4670668,0.2723315954208374,True
ACSF3,ENSG00000176715,16,89164121,89088375,+,-0.1436,4.7577286,6.9620237,0.9853127580947487,True,0.11008205,0.11008205,-0.8121212720870972,False
DPEP1,ENSG00000015413,16,89638456,89613308,+,0.0063,4.1780677,7.345968,1.8578495595942703,True,0.0076612406,0.0076612406,-3.226698875427246,False
TUBB8P7,ENSG00000261812,16,90096354,90093154,+,-0.0488,0.18330202,4.108903,0.9170537655505018,True,0.16913776,0.16913776,0.9823068976402283,True
GEMIN4,ENSG00000179409,17,753999,744421,-,-0.0468,4.578496,7.216143,1.2931990554383181,True,0.006888559,0.006888559,0.05498671531677246,False
ABR,ENSG00000159842,17,1229738,1003518,-,-0.0561,2.2570095,6.9999223,1.8121999602087324,True,0.011481676,0.011481676,-0.6519402265548706,False
ANKFY1,ENSG00000185722,17,4263995,4163821,-,-0.1147,3.4308672,6.481237,0.9085878787709315,True,0.07467911,0.07467911,-1.7928180694580078,False
ALOX15,ENSG00000161905,17,4642294,4630902,-,0.0192,0.45714492,4.9546323,1.6433395849443977,True,0.013435602,0.013435602,0.982515437528491,True
ZNF594,ENSG00000180626,17,5191868,5179535,-,-0.0988,0.8941431,5.347227,0.9991239203201429,True,0.07237344,0.07237344,-0.7046017646789551,False
NLRP1,ENSG00000091592,17,5619424,5499427,-,-0.2037,5.0380836,7.067816,1.113488417615169,True,0.058785666,0.058785666,-1.5891814231872559,False
